building_id,hail_address,hail_street_name,classification,construction_year,match_stage,match_status,treatment,candidate_address_point_count,candidate_bldgid_count,candidate_bldgids,candidate_addresses,candidate_street_names,matched_bldgid,match_reason,review_reason_category,review_reason_summary,override_decision,override_note,override_reviewed_at,pre_override_match_stage,pre_override_match_status,pre_override_matched_bldgid,pre_override_candidate_bldgids
walker-st_118,118 Walker Street,Walker Street,Razed,1896,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
walker-st_123-125,123-125 Walker Street,Walker Street,Razed,1906,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
walker-st_124,124 Walker Street,Walker Street,Razed,1896,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
walker-st_124_2,124 Walker Street,Walker Street,Current building,1938,1,accepted,auto_accept,1,1,206-9,124 Walker St,Walker St,206-9,Exact standardized address,,,,,,,,,
walker-st_130,130 Walker Street,Walker Street,Cross reference to another address,1957,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
walker-street-pl_1-3,1-3 Walker Street Place,Walker Street Place,Current building,1875,2,accepted,usually_auto_accept,2,1,228-62,1 Walker Street Pl|3 Walker Street Pl,Walker Street Pl,228-62,Hail range contains Address Point number(s),,,,,,,,,
walker-street-pl_2,2 Walker Street Place,Walker Street Place,Current building,1892,1,accepted,auto_accept,1,1,228-66,2 Walker Street Pl,Walker Street Pl,228-66,Exact standardized address,,,,,,,,,
walker-terr_1-2,1-2 Walker Terrace,Walker Terrace,Building complex,1885,6,review,manual_review,1,1,228-34,1 Walker Ter,Walker Ter,,Street-name candidate is a building complex that may span footprints,building_complex_geometry_uncertain,"The address resolves, but the Hail entry is a building complex and may represent more than one footprint.",,,,,,,
walnut-ave_2,2 Walnut Avenue,Walnut Avenue,Razed,1869,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
walnut-ave_2_2,2 Walnut Avenue,Walnut Avenue,Current building,1911,1,accepted,auto_accept,1,1,125-2,2 Walnut Ave,Walnut Ave,125-2,Exact standardized address,,,,,,,,,
walnut-ave_3,3 Walnut Avenue,Walnut Avenue,Current building,1870,1,accepted,auto_accept,1,1,120-9,3 Walnut Ave,Walnut Ave,120-9,Exact standardized address,,,,,,,,,
walnut-ave_4,4 Walnut Avenue,Walnut Avenue,Current building,1877,1,accepted,auto_accept,1,1,125-14,4 Walnut Ave,Walnut Ave,125-14,Exact standardized address,,,,,,,,,
walnut-ave_5,5 Walnut Avenue,Walnut Avenue,Current building,1869,4,review,manual_review,2,2,120-28|120-5,5 Walnut Ave,Walnut Ave,,Street and number agree but suffix/rear/range yields multiple or complex candidates,multiple_footprint_candidates,"The street and base number agree, but suffix, rear, or range differences leave more than one plausible footprint.",,,,,,,
walnut-ave_6,6 Walnut Avenue,Walnut Avenue,Current building,1886,1,accepted,auto_accept,1,1,125-7,6 Walnut Ave,Walnut Ave,125-7,Exact standardized address,,,,,,,,,
walnut-ave_7,7 Walnut Avenue,Walnut Avenue,Razed,1871,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
walnut-ave_7_2,7 Walnut Avenue,Walnut Avenue,Current building,1935,1,accepted,auto_accept,1,1,120-26,7 Walnut Ave,Walnut Ave,120-26,Exact standardized address,,,,,,,,,
walnut-ave_7a,7A Walnut Avenue,Walnut Avenue,"Addition, rear, or secondary building",1935,4,review,manual_review,2,2,120-17|120-26,7 Walnut Ave|7-A Walnut Ave,Walnut Ave,,Street and number agree but suffix/rear/range yields multiple or complex candidates,multiple_footprint_candidates,"The street and base number agree, but suffix, rear, or range differences leave more than one plausible footprint.",,,,,,,
walnut-ave_8,8 Walnut Avenue,Walnut Avenue,Current building,1882,1,accepted,auto_accept,1,1,125-11,8 Walnut Ave,Walnut Ave,125-11,Exact standardized address,,,,,,,,,
walnut-ave_9,9 Walnut Avenue,Walnut Avenue,Current building,1887,1,accepted,auto_accept,1,1,120-34,9 Walnut Ave,Walnut Ave,120-34,Exact standardized address,,,,,,,,,
walnut-ave_11,11 Walnut Avenue,Walnut Avenue,Current building,1891,1,accepted,auto_accept,1,1,120-31,11 Walnut Ave,Walnut Ave,120-31,Exact standardized address,,,,,,,,,
ware-st_2-4,2-4 Ware Street,Ware Street,Cross reference to another address,1893,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
ware-st_7,7 Ware Street,Ware Street,Current building,1881,1,accepted,auto_accept,1,1,349-23,7 Ware St,Ware St,349-23,Exact standardized address,,,,,,,,,
ware-st_9-13,9-13 Ware Street,Ware Street,Current building,1929,2,accepted,usually_auto_accept,5,1,349-20,11 Ware St|13 Ware St|13-A Ware St|9 Ware St|9-A Ware St,Ware St,349-20,Hail range contains Address Point number(s),,,,,,,,,
ware-st_10,10 Ware Street,Ware Street,Razed,1836,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
ware-st_10_2,10 Ware Street,Ware Street,Current building,1932,1,accepted,auto_accept,1,1,366-18,10 Ware St,Ware St,366-18,Exact standardized address,,,,,,,,,
ware-st_11,11 Ware Street,Ware Street,Razed,1859,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
ware-st_12,12 Ware Street,Ware Street,Razed,1884,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
ware-st_12-16,12-16 Ware Street,Ware Street,Current building,1940,2,accepted,usually_auto_accept,3,1,366-8,12 Ware St|14 Ware St|16 Ware St,Ware St,366-8,Hail range contains Address Point number(s),,,,,,,,,
ware-st_14,14 Ware Street,Ware Street,Razed,1838,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
ware-st_15,15 Ware Street,Ware Street,Current building,1884,1,accepted,auto_accept,1,1,349-17,15 Ware St,Ware St,349-17,Exact standardized address,,,,,,,,,
ware-st_17,17 Ware Street,Ware Street,Current building,1885,1,accepted,auto_accept,1,1,349-15,17 Ware St,Ware St,349-15,Exact standardized address,,,,,,,,,
ware-st_18-20,18-20 Ware Street,Ware Street,Current building,1923,2,accepted,usually_auto_accept,2,1,366-4,18 Ware St|20 Ware St,Ware St,366-4,Hail range contains Address Point number(s),,,,,,,,,
ware-st_19,19 Ware Street,Ware Street,Current building,1887,1,accepted,auto_accept,1,1,349-12,19 Ware St,Ware St,349-12,Exact standardized address,,,,,,,,,
ware-st_20,20 Ware Street,Ware Street,Razed,1835,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
ware-st_23-29,23-29 Ware Street,Ware Street,Building complex,1886,2,review,review,4,1,349-7,23 Ware St|25 Ware St|27 Ware St|29 Ware St,Ware St,,Hail range contains Address Point number(s),building_complex_geometry_uncertain,"The address resolves, but the Hail entry is a building complex and may represent more than one footprint.",,,,,,,
warren-pl_0,0 Warren Place,Warren Place,Cross reference to another address,1889,7,unmatched,leave_unmatched,0,0,,,,,Classification is Cross reference to another address,,,,,,,,,
warren-st_6-8,6-8 Warren Street,Warren Street,Current building,1908,2,accepted,usually_auto_accept,1,1,373-16,8 Warren St,Warren St,373-16,Hail range contains Address Point number(s),,,,,,,,,
warren-st_7-9,7-9 Warren Street,Warren Street,Razed,1890,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
warren-st_10,10 Warren Street,Warren Street,Current building,1896,1,accepted,auto_accept,1,1,373-14,10 Warren St,Warren St,373-14,Exact standardized address,,,,,,,,,
warren-st_11a,11A Warren Street,Warren Street,Razed,1924,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
warren-st_11,11 Warren Street,Warren Street,Current building,1922,4,accepted,auto_accept_unique,1,1,367-20,43-1/2 Warren St,Warren St,367-20,Street and number agree; suffix/rear/range differs but only one footprint is plausible,,,,,,,,,
warren-st_13-15,13-15 Warren Street,Warren Street,Razed,1871,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
warren-st_14,14 Warren Street,Warren Street,Current building,1869,1,accepted,auto_accept,1,1,373-13,14 Warren St,Warren St,373-13,Exact standardized address,,,,,,,,,
warren-st_16,16 Warren Street,Warren Street,Current building,1869,1,accepted,auto_accept,1,1,373-12,16 Warren St,Warren St,373-12,Exact standardized address,,,,,,,,,
warren-st_17,17 Warren Street,Warren Street,Current building,1871,4,accepted,auto_accept_unique,1,1,367-20,43-1/2 Warren St,Warren St,367-20,Street and number agree; suffix/rear/range differs but only one footprint is plausible,,,,,,,,,
warren-st_18,18 Warren Street,Warren Street,"Addition, rear, or secondary building",1923,1,accepted,auto_accept,1,1,373-11,18 Warren St,Warren St,373-11,Exact standardized address,,,,,,,,,
warren-st_19-23,19-23 Warren Street,Warren Street,Current building,1870,4,review,manual_review,3,2,367-20|390-5,21 Warren St|23 Warren St|43-1/2 Warren St,Warren St,,Street and number agree but suffix/rear/range yields multiple or complex candidates,multiple_footprint_candidates,"The street and base number agree, but suffix, rear, or range differences leave more than one plausible footprint.",,,,,,,
warren-st_20-26,20-26 Warren Street,Warren Street,Razed,1887,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
warren-st_25-27,25-27 Warren Street,Warren Street,Current building,1871,4,review,manual_review,3,2,367-20|390-4,25 Warren St|27 Warren St|43-1/2 Warren St,Warren St,,Street and number agree but suffix/rear/range yields multiple or complex candidates,multiple_footprint_candidates,"The street and base number agree, but suffix, rear, or range differences leave more than one plausible footprint.",,,,,,,
warren-st_28,28 Warren Street,Warren Street,Current building,1868,1,accepted,auto_accept,1,1,373-9,28 Warren St,Warren St,373-9,Exact standardized address,,,,,,,,,
warren-st_30,30 Warren Street,Warren Street,Razed,1869,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
warren-st_32-34,32-34 Warren Street,Warren Street,Current building,1872,2,accepted,usually_auto_accept,1,1,373-7,32 Warren St,Warren St,373-7,Hail range contains Address Point number(s),,,,,,,,,
warren-st_33,33 Warren Street,Warren Street,Current building,1868,1,accepted,auto_accept,1,1,367-45,33 Warren St,Warren St,367-45,Exact standardized address,,,,,,,,,
warren-st_35,35 Warren Street,Warren Street,Current building,1868,1,accepted,auto_accept,1,1,367-37,35 Warren St,Warren St,367-37,Exact standardized address,,,,,,,,,
warren-st_36-38,36-38 Warren Street,Warren Street,Razed,1869,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
warren-st_36-38_2,36-38 Warren Street,Warren Street,Current building,1933,7,unmatched,leave_unmatched,0,0,,,,,No credible address candidate,,,,,,,,,
warren-st_37,37 Warren Street,Warren Street,Razed,1868,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
warren-st_40-42,40-42 Warren Street,Warren Street,Current building,1868,2,accepted,usually_auto_accept,2,1,373-6,40 Warren St|42 Warren St,Warren St,373-6,Hail range contains Address Point number(s),,,,,,,,,
warren-st_41,41 Warren Street,Warren Street,Razed,1867,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
warren-st_41-43,41-43 Warren Street,Warren Street,Current building,1925,2,accepted,usually_auto_accept,2,1,367-20,43 Warren St|43-1/2 Warren St,Warren St,367-20,Hail range contains Address Point number(s),,,,,,,,,
warren-st_44,44 Warren Street,Warren Street,Razed,1869,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
warren-st_44_2,44 Warren Street,Warren Street,"Addition, rear, or secondary building",1893,1,accepted,auto_accept,1,1,373-4,44 Warren St,Warren St,373-4,Exact standardized address,,,,,,,,,
warren-st_46,46 Warren Street,Warren Street,Current building,1871,1,accepted,auto_accept,1,1,373-2,46 Warren St,Warren St,373-2,Exact standardized address,,,,,,,,,
warren-st_47,47 Warren Street,Warren Street,Razed,1869,0,excluded,exclude,0,0,,,,,Hail record is razed,,,,,,,,,
warren-st_48,48 Warren Street,Warren Street,Current building,1867,1,accepted,auto_accept,1,1,373-1,48 Warren St,Warren St,373-1,Exact standardized address,,,,,,,,,
warwick-pk_1,1 Warwick Park,Warwick Park,Current building,1908,6,accepted,confirmed_alias,1,1,77-10,1 Warwick Pk,Warwick Pk,77-10,Confirmed street-name alias with compatible number and one footprint,,,,,,,,,
warwick-pk_2,2 Warwick Park,Warwick Park,Current building,1908,6,accepted,confirmed_alias,1,1,77-19,2 Warwick Pk,Warwick Pk,77-19,Confirmed street-name alias with compatible number and one footprint,,,,,,,,,
warwick-pk_3,3 Warwick Park,Warwick Park,Current building,1908,6,accepted,confirmed_alias,1,1,77-14,3 Warwick Pk,Warwick Pk,77-14,Confirmed street-name alias with compatible number and one footprint,,,,,,,,,
warwick-pk_4,4 Warwick Park,Warwick Park,Current building,1908,6,accepted,confirmed_alias,1,1,77-21,4 Warwick Pk,Warwick Pk,77-21,Confirmed street-name alias with compatible number and one footprint,,,,,,,,,
warwick-pk_5,5 Warwick Park,Warwick Park,Current building,1908,6,accepted,confirmed_alias,1,1,77-16,5 Warwick Pk,Warwick Pk,77-16,Confirmed street-name alias with compatible number and one footprint,,,,,,,,,
washburn-ave_16,16 Washburn Avenue,Washburn Avenue,Current building,1915,1,accepted,auto_accept,1,1,15-32,16 Washburn Ave,Washburn Ave,15-32,Exact standardized address,,,,,,,,,
washburn-ave_19,19 Washburn Avenue,Washburn Avenue,Current building,1915,1,accepted,auto_accept,1,1,11-32,19 Washburn Ave,Washburn Ave,11-32,Exact standardized address,,,,,,,,,
washburn-ave_20,20 Washburn Avenue,Washburn Avenue,Current building,1914,1,accepted,auto_accept,1,1,15-29,20 Washburn Ave,Washburn Ave,15-29,Exact standardized address,,,,,,,,,
washburn-ave_21,21 Washburn Avenue,Washburn Avenue,Current building,1915,1,accepted,auto_accept,1,1,11-31,21 Washburn Ave,Washburn Ave,11-31,Exact standardized address,,,,,,,,,
washburn-ave_24,24 Washburn Avenue,Washburn Avenue,Current building,1914,1,accepted,auto_accept,1,1,15-24,24 Washburn Ave,Washburn Ave,15-24,Exact standardized address,,,,,,,,,
washburn-ave_26-28,26-28 Washburn Avenue,Washburn Avenue,Current building,1916,2,accepted,usually_auto_accept,2,1,15-21,26 Washburn Ave|28 Washburn Ave,Washburn Ave,15-21,Hail range contains Address Point number(s),,,,,,,,,
washburn-ave_29-31,29-31 Washburn Avenue,Washburn Avenue,Current building,1916,2,accepted,usually_auto_accept,2,1,11-28,29 Washburn Ave|31 Washburn Ave,Washburn Ave,11-28,Hail range contains Address Point number(s),,,,,,,,,
washburn-ave_30-32,30-32 Washburn Avenue,Washburn Avenue,Current building,1914,2,accepted,usually_auto_accept,2,1,15-19,30 Washburn Ave|32 Washburn Ave,Washburn Ave,15-19,Hail range contains Address Point number(s),,,,,,,,,
washburn-ave_34,34 Washburn Avenue,Washburn Avenue,Current building,1893,1,accepted,auto_accept,1,1,15-15,34 Washburn Ave,Washburn Ave,15-15,Exact standardized address,,,,,,,,,
washburn-ave_35,35 Washburn Avenue,Washburn Avenue,Current building,1916,1,accepted,auto_accept,1,1,11-25,35 Washburn Ave,Washburn Ave,11-25,Exact standardized address,,,,,,,,,
washburn-ave_37-39,37-39 Washburn Avenue,Washburn Avenue,Current building,1895,2,accepted,usually_auto_accept,2,1,11-24,37 Washburn Ave|39 Washburn Ave,Washburn Ave,11-24,Hail range contains Address Point number(s),,,,,,,,,
washburn-ave_38,38 Washburn Avenue,Washburn Avenue,Current building,1916,1,accepted,auto_accept,1,1,15-12,38 Washburn Ave,Washburn Ave,15-12,Exact standardized address,,,,,,,,,
washburn-ave_40,40 Washburn Avenue,Washburn Avenue,Current building,1892,1,accepted,auto_accept,1,1,15-9,40 Washburn Ave,Washburn Ave,15-9,Exact standardized address,,,,,,,,,
washburn-ave_41-43,41-43 Washburn Avenue,Washburn Avenue,Current building,1895,2,accepted,usually_auto_accept,1,1,11-20,41 Washburn Ave,Washburn Ave,11-20,Hail range contains Address Point number(s),,,,,,,,,
washburn-ave_44,44 Washburn Avenue,Washburn Avenue,Current building,1892,1,accepted,auto_accept,1,1,15-8,44 Washburn Ave,Washburn Ave,15-8,Exact standardized address,,,,,,,,,
washburn-ave_50,50 Washburn Avenue,Washburn Avenue,Current building,1896,1,accepted,auto_accept,1,1,15-3,50 Washburn Ave,Washburn Ave,15-3,Exact standardized address,,,,,,,,,
washburn-ave_51,51 Washburn Avenue,Washburn Avenue,Current building,1895,1,accepted,auto_accept,1,1,11-16,51 Washburn Ave,Washburn Ave,11-16,Exact standardized address,,,,,,,,,
washburn-ave_54,54 Washburn Avenue,Washburn Avenue,Current building,1920,1,accepted,auto_accept,1,1,15-1,54 Washburn Ave,Washburn Ave,15-1,Exact standardized address,,,,,,,,,
