building_id,hail_address,hail_street_name,classification,construction_year,match_stage,match_status,treatment,candidate_address_point_count,candidate_bldgid_count,candidate_bldgids,candidate_addresses,candidate_street_names,matched_bldgid,matched_bldgids,match_reason,review_reason_category,review_reason_summary,override_decision,override_note,override_reviewed_at,pre_override_match_stage,pre_override_match_status,pre_override_matched_bldgid,pre_override_matched_bldgids,pre_override_candidate_bldgids
walden-st_127-133_2,127-133 Walden Street,Walden Street,Current building,1985,7,review,manual_review_loose_address_proximity,5,4,114-25|114-3|114-44|114-46,119 Walden St|121 Walden St|123 Walden St|137 Walden St|139 Walden St,Walden St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (114-25: Δ4 house numbers, 0.0 m, 114-3: Δ8 house numbers, 0.0 m, 114-44: Δ6 house numbers, 6.1 m, 114-46: Δ4 house numbers, 10.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
walden-st_175,175 Walden Street,Walden Street,Current building,1949,7,review,manual_review_loose_address_proximity,2,1,106-46,183 Walden St|185 Walden St,Walden St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (106-46: Δ8 house numbers, 7.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
walden-st_273,273 Walden Street,Walden Street,Current building,1895,7,review,manual_review_loose_address_proximity,11,2,123-8|145-15,265 Walden St|268 Walden St|269 Walden St|269-R Walden St|271 Walden St|271-R Walden St|272 Walden St|275 Walden St|275-R Walden St|278 Walden St|280 Walden St,Walden St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (123-8: Δ1 house numbers, 0.0 m, 145-15: Δ5 house numbers, 12.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
walden-st_286-290,286-290 Walden Street,Walden Street,Current building,1997,7,review,manual_review_loose_address_proximity,2,1,145-15,278 Walden St|280 Walden St,Walden St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (145-15: Δ6 house numbers, 12.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
walden-st_424,424 Walden Street,Walden Street,Current building,1923,7,review,manual_review_loose_address_proximity,4,3,999-1968|999-1974|999-1985,415 Walden St|417 Walden St|421 Walden St|425 Walden St,Walden St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-1968: Δ1 house numbers, 17.7 m, 999-1974: Δ3 house numbers, 19.2 m, 999-1985: Δ7 house numbers, 19.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
warren-st_11,11 Warren Street,Warren Street,Current building,1922,7,review,manual_review_loose_address_proximity,3,2,390-3|999-797,15 Warren St|21 Warren St|7 Warren St,Warren St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (390-3: Δ4 house numbers, 9.8 m, 999-797: Δ4 house numbers, 18.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
warren-st_36-38_2,36-38 Warren Street,Warren Street,Current building,1933,7,review,manual_review_loose_address_proximity,13,4,373-4|390-3|999-844|999-861,27 Warren St|28 Warren St|32 Warren St|33 Warren St|35 Warren St|40 Warren St|42 Warren St|43 Warren St|43-1/2 Warren St|44 Warren St|44-1/2 Warren St|46 Warren St|48 Warren St,Warren St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (373-4: Δ2 house numbers, 0.0 m, 390-3: Δ9 house numbers, 14.5 m, 999-844: Δ8 house numbers, 18.8 m, 999-861: Δ1 house numbers, 12.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
washington-ave_75,75 Washington Avenue,Washington Avenue,"Addition, rear, or secondary building",1954,7,review,manual_review_loose_address_proximity,2,2,129-26|999-2290,75 Washington Ave|83 Washington Ave,Washington Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (129-26: Δ8 house numbers, 0.0 m, 999-2290: Δ0 house numbers, 16.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
wendell-st_57,57 Wendell Street,Wendell Street,Current building,1890,7,review,manual_review_loose_address_proximity,8,5,211-45|218-12|218-2|999-1800|999-1860,52 Wendell St|53 Wendell St|54 Wendell St|55 Wendell St|62 Wendell St|63 Wendell St|64 Wendell St|66 Wendell St,Wendell St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (211-45: Δ2 house numbers, 0.0 m, 218-12: Δ5 house numbers, 4.5 m, 218-2: Δ7 house numbers, 12.8 m, 999-1800: Δ3 house numbers, 11.3 m, 999-1860: Δ6 house numbers, 11.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
western-ave_204,204 Western Avenue,Western Avenue,Current building,1927,7,review,manual_review_loose_address_proximity,2,2,629-31|999-312,194 Western Ave|206 Western Ave,Western Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (629-31: Δ10 house numbers, 19.5 m, 999-312: Δ2 house numbers, 6.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
whittemore-ave_12,12 Whittemore Avenue,Whittemore Avenue,Current building,1890,7,review,manual_review_loose_address_proximity,2,1,14-13,18 Whittemore Ave|20 Whittemore Ave,Whittemore Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (14-13: Δ6 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
whittemore-ave_70-88,70-88 Whittemore Avenue,Whittemore Avenue,Current building,1923,7,review,manual_review_loose_address_proximity,1,1,999-3184,73 Whittemore Ave,Whittemore Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-3184: Δ1 house numbers, 19.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
whittemore-ave_90-120,90-120 Whittemore Avenue,Whittemore Avenue,Current building,1945,7,review,manual_review_loose_address_proximity,5,4,20-51|24-4|999-3170|999-3182,111 Whittemore Ave|115 Whittemore Ave|125 Whittemore Ave|127 Whittemore Ave|99 Whittemore Ave,Whittemore Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (20-51: Δ1 house numbers, 0.0 m, 24-4: Δ1 house numbers, 17.3 m, 999-3170: Δ5 house numbers, 18.4 m, 999-3182: Δ1 house numbers, 13.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
whittemore-ave_91-95,91-95 Whittemore Avenue,Whittemore Avenue,Current building,1926,7,review,manual_review_loose_address_proximity,1,1,20-51,99 Whittemore Ave,Whittemore Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (20-51: Δ4 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
whittemore-ave_130,130 Whittemore Avenue,Whittemore Avenue,Current building,1987,7,review,manual_review_loose_address_proximity,3,2,999-3160|999-3170,125 Whittemore Ave|127 Whittemore Ave|131 Whittemore Ave,Whittemore Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-3160: Δ1 house numbers, 9.6 m, 999-3170: Δ3 house numbers, 18.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
willard-st_4,4 Willard Street,Willard Street,Current building,1904,7,review,manual_review_loose_address_proximity,2,1,305-5,6 Willard St|8 Willard St,Willard St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (305-5: Δ2 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
willow-st_159_2,159 Willow Street,Willow Street,Current building,1994,7,review,manual_review_loose_address_proximity,9,3,354-5|359-2|999-937,149 Willow St|150 Willow St|154 Willow St|155 Willow St|158 Willow St|160 Willow St|164 Willow St|168 Willow St|169 Willow St,Willow St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (354-5: Δ1 house numbers, 0.0 m, 359-2: Δ4 house numbers, 0.0 m, 999-937: Δ10 house numbers, 2.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
windsor-st_140,140 Windsor Street,Windsor Street,Current building,1941,7,review,manual_review_loose_address_proximity,1,1,597-7,145 Windsor St,Windsor St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (597-7: Δ5 house numbers, 17.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
windsor-st_428,428 Windsor Street,Windsor Street,Current building,1910,7,review,manual_review_loose_address_proximity,5,2,418-18|418-20,424 Windsor St|430 Windsor St|434 Windsor St|436 Windsor St|438 Windsor St,Windsor St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (418-18: Δ2 house numbers, 0.0 m, 418-20: Δ4 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
windsor-st_432,432 Windsor Street,Windsor Street,Current building,1972,7,review,manual_review_loose_address_proximity,6,2,418-18|418-20,424 Windsor St|430 Windsor St|434 Windsor St|436 Windsor St|438 Windsor St|440 Windsor St,Windsor St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (418-18: Δ2 house numbers, 0.0 m, 418-20: Δ8 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
windsor-st_517-529,517-529 Windsor Street,Windsor Street,Current building,1927,7,review,manual_review_loose_address_proximity,10,2,354-4|354-6,508 Windsor St|510 Windsor St|514 Windsor St|518 Windsor St|520 Windsor St|524 Windsor St|528 Windsor St|530 Windsor St|534 Windsor St|538 Windsor St,Windsor St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (354-4: Δ1 house numbers, 0.0 m, 354-6: Δ1 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
